,id,beats,pitches,tuple_beat_and_pitch,midi
28,28,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[54, 55, 59, 58, 52, 55, 57, 58], [56, 60, 59, 54, 58, 58], [56, 57], [57, 56, 62, 57, 60], [54, 58, 64, 61], [62, 55, 58, 61], [58, 60, 59, 50], [61, 52, 54, 52]]","[[(2, 54), (3, 55), (5, 59), (6, 58), (8, 52), (10, 55), (11, 57), (12, 58)], [(1, 56), (6, 60), (7, 59), (9, 54), (10, 58), (11, 58)], [(5, 56), (8, 57)], [(4, 57), (5, 56), (6, 62), (8, 57), (12, 60)], [(1, 54), (2, 58), (4, 64), (5, 61)], [(1, 62), (6, 55), (7, 58), (10, 61)], [(2, 58), (4, 60), (8, 59), (9, 50)], [(2, 61), (4, 52), (5, 54), (11, 52)]]",lstm_midis/lstm_song28.mid
29,29,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[32, 28, 43, 33, 25, 31, 34, 33], [36, 34, 40, 27, 33, 40], [56, 57], [55, 55, 61, 57, 59], [53, 56, 63, 62], [62, 56, 54, 62], [58, 60, 59, 49], [60, 52, 54, 51]]","[[(2, 32), (3, 28), (5, 43), (6, 33), (8, 25), (10, 31), (11, 34), (12, 33)], [(1, 36), (6, 34), (7, 40), (9, 27), (10, 33), (11, 40)], [(5, 56), (8, 57)], [(4, 55), (5, 55), (6, 61), (8, 57), (12, 59)], [(1, 53), (2, 56), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 54), (10, 62)], [(2, 58), (4, 60), (8, 59), (9, 49)], [(2, 60), (4, 52), (5, 54), (11, 51)]]",lstm_midis/lstm_song29.mid
30,30,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[51, 46, 57, 48, 51, 51, 56, 50], [53, 50, 53, 49, 54, 58], [57, 57], [56, 56, 61, 56, 58], [53, 57, 63, 62], [63, 56, 56, 61], [54, 57, 54, 45], [58, 49, 50, 45]]","[[(2, 51), (3, 46), (5, 57), (6, 48), (8, 51), (10, 51), (11, 56), (12, 50)], [(1, 53), (6, 50), (7, 53), (9, 49), (10, 54), (11, 58)], [(5, 57), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 56), (12, 58)], [(1, 53), (2, 57), (4, 63), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 61)], [(2, 54), (4, 57), (8, 54), (9, 45)], [(2, 58), (4, 49), (5, 50), (11, 45)]]",lstm_midis/lstm_song30.mid
31,31,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[50, 49, 61, 53, 52, 52, 57, 54], [54, 55, 56, 48, 57, 58], [57, 58], [57, 57, 62, 57, 60], [54, 58, 65, 62], [63, 56, 58, 62], [56, 58, 57, 46], [59, 50, 53, 49]]","[[(2, 50), (3, 49), (5, 61), (6, 53), (8, 52), (10, 52), (11, 57), (12, 54)], [(1, 54), (6, 55), (7, 56), (9, 48), (10, 57), (11, 58)], [(5, 57), (8, 58)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 54), (2, 58), (4, 65), (5, 62)], [(1, 63), (6, 56), (7, 58), (10, 62)], [(2, 56), (4, 58), (8, 57), (9, 46)], [(2, 59), (4, 50), (5, 53), (11, 49)]]",lstm_midis/lstm_song31.mid
32,32,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[31, 32, 42, 34, 27, 29, 34, 35], [35, 36, 40, 31, 33, 38], [56, 58], [56, 56, 62, 57, 59], [54, 56, 64, 62], [63, 56, 54, 62], [56, 58, 58, 44], [59, 50, 54, 49]]","[[(2, 31), (3, 32), (5, 42), (6, 34), (8, 27), (10, 29), (11, 34), (12, 35)], [(1, 35), (6, 36), (7, 40), (9, 31), (10, 33), (11, 38)], [(5, 56), (8, 58)], [(4, 56), (5, 56), (6, 62), (8, 57), (12, 59)], [(1, 54), (2, 56), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 54), (10, 62)], [(2, 56), (4, 58), (8, 58), (9, 44)], [(2, 59), (4, 50), (5, 54), (11, 49)]]",lstm_midis/lstm_song32.mid
33,33,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[32, 19, 40, 26, 27, 27, 32, 27], [33, 29, 36, 21, 31, 41], [56, 58], [55, 55, 61, 57, 59], [52, 56, 63, 62], [63, 56, 53, 61], [58, 61, 59, 49], [61, 53, 54, 51]]","[[(2, 32), (3, 19), (5, 40), (6, 26), (8, 27), (10, 27), (11, 32), (12, 27)], [(1, 33), (6, 29), (7, 36), (9, 21), (10, 31), (11, 41)], [(5, 56), (8, 58)], [(4, 55), (5, 55), (6, 61), (8, 57), (12, 59)], [(1, 52), (2, 56), (4, 63), (5, 62)], [(1, 63), (6, 56), (7, 53), (10, 61)], [(2, 58), (4, 61), (8, 59), (9, 49)], [(2, 61), (4, 53), (5, 54), (11, 51)]]",lstm_midis/lstm_song33.mid
34,34,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[56, 54, 63, 60, 54, 55, 57, 59], [54, 60, 61, 57, 60, 59], [56, 57], [56, 55, 61, 56, 58], [53, 56, 63, 61], [62, 55, 56, 60], [56, 60, 57, 47], [60, 51, 52, 47]]","[[(2, 56), (3, 54), (5, 63), (6, 60), (8, 54), (10, 55), (11, 57), (12, 59)], [(1, 54), (6, 60), (7, 61), (9, 57), (10, 60), (11, 59)], [(5, 56), (8, 57)], [(4, 56), (5, 55), (6, 61), (8, 56), (12, 58)], [(1, 53), (2, 56), (4, 63), (5, 61)], [(1, 62), (6, 55), (7, 56), (10, 60)], [(2, 56), (4, 60), (8, 57), (9, 47)], [(2, 60), (4, 51), (5, 52), (11, 47)]]",lstm_midis/lstm_song34.mid
35,35,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[20, 16, 34, 23, 12, 18, 20, 23], [22, 24, 32, 16, 20, 29], [55, 57], [54, 53, 60, 56, 57], [52, 53, 61, 62], [61, 56, 51, 60], [57, 59, 58, 48], [59, 51, 53, 50]]","[[(2, 20), (3, 16), (5, 34), (6, 23), (8, 12), (10, 18), (11, 20), (12, 23)], [(1, 22), (6, 24), (7, 32), (9, 16), (10, 20), (11, 29)], [(5, 55), (8, 57)], [(4, 54), (5, 53), (6, 60), (8, 56), (12, 57)], [(1, 52), (2, 53), (4, 61), (5, 62)], [(1, 61), (6, 56), (7, 51), (10, 60)], [(2, 57), (4, 59), (8, 58), (9, 48)], [(2, 59), (4, 51), (5, 53), (11, 50)]]",lstm_midis/lstm_song35.mid
36,36,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[48, 48, 59, 52, 47, 48, 51, 51], [48, 52, 57, 50, 52, 55], [57, 58], [57, 57, 62, 57, 59], [54, 57, 64, 62], [63, 56, 56, 61], [58, 61, 58, 49], [61, 52, 54, 50]]","[[(2, 48), (3, 48), (5, 59), (6, 52), (8, 47), (10, 48), (11, 51), (12, 51)], [(1, 48), (6, 52), (7, 57), (9, 50), (10, 52), (11, 55)], [(5, 57), (8, 58)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 61)], [(2, 58), (4, 61), (8, 58), (9, 49)], [(2, 61), (4, 52), (5, 54), (11, 50)]]",lstm_midis/lstm_song36.mid
37,37,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[55, 53, 61, 58, 52, 54, 55, 57], [55, 57, 58, 55, 60, 57], [55, 57], [54, 54, 61, 55, 57], [52, 55, 62, 62], [61, 55, 54, 60], [57, 60, 58, 46], [61, 51, 55, 50]]","[[(2, 55), (3, 53), (5, 61), (6, 58), (8, 52), (10, 54), (11, 55), (12, 57)], [(1, 55), (6, 57), (7, 58), (9, 55), (10, 60), (11, 57)], [(5, 55), (8, 57)], [(4, 54), (5, 54), (6, 61), (8, 55), (12, 57)], [(1, 52), (2, 55), (4, 62), (5, 62)], [(1, 61), (6, 55), (7, 54), (10, 60)], [(2, 57), (4, 60), (8, 58), (9, 46)], [(2, 61), (4, 51), (5, 55), (11, 50)]]",lstm_midis/lstm_song37.mid
38,38,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[44, 38, 49, 42, 39, 39, 46, 43], [42, 42, 46, 42, 44, 48], [56, 57], [56, 56, 61, 57, 59], [54, 57, 63, 62], [62, 55, 55, 61], [56, 58, 57, 45], [58, 50, 53, 47]]","[[(2, 44), (3, 38), (5, 49), (6, 42), (8, 39), (10, 39), (11, 46), (12, 43)], [(1, 42), (6, 42), (7, 46), (9, 42), (10, 44), (11, 48)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 63), (5, 62)], [(1, 62), (6, 55), (7, 55), (10, 61)], [(2, 56), (4, 58), (8, 57), (9, 45)], [(2, 58), (4, 50), (5, 53), (11, 47)]]",lstm_midis/lstm_song38.mid
39,39,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[30, 28, 42, 33, 27, 32, 34, 30], [36, 34, 43, 28, 34, 39], [54, 57], [53, 53, 60, 55, 56], [51, 52, 61, 62], [60, 56, 51, 59], [57, 61, 59, 48], [60, 52, 54, 49]]","[[(2, 30), (3, 28), (5, 42), (6, 33), (8, 27), (10, 32), (11, 34), (12, 30)], [(1, 36), (6, 34), (7, 43), (9, 28), (10, 34), (11, 39)], [(5, 54), (8, 57)], [(4, 53), (5, 53), (6, 60), (8, 55), (12, 56)], [(1, 51), (2, 52), (4, 61), (5, 62)], [(1, 60), (6, 56), (7, 51), (10, 59)], [(2, 57), (4, 61), (8, 59), (9, 48)], [(2, 60), (4, 52), (5, 54), (11, 49)]]",lstm_midis/lstm_song39.mid
40,40,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[65, 60, 66, 64, 60, 64, 64, 66], [63, 66, 64, 63, 67, 65], [57, 58], [58, 58, 63, 57, 61], [55, 59, 65, 62], [64, 56, 59, 62], [58, 61, 59, 49], [61, 53, 54, 50]]","[[(2, 65), (3, 60), (5, 66), (6, 64), (8, 60), (10, 64), (11, 64), (12, 66)], [(1, 63), (6, 66), (7, 64), (9, 63), (10, 67), (11, 65)], [(5, 57), (8, 58)], [(4, 58), (5, 58), (6, 63), (8, 57), (12, 61)], [(1, 55), (2, 59), (4, 65), (5, 62)], [(1, 64), (6, 56), (7, 59), (10, 62)], [(2, 58), (4, 61), (8, 59), (9, 49)], [(2, 61), (4, 53), (5, 54), (11, 50)]]",lstm_midis/lstm_song40.mid
41,41,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[68, 64, 70, 68, 68, 69, 70, 68], [67, 68, 68, 66, 73, 70], [57, 57], [57, 57, 62, 56, 60], [55, 58, 64, 61], [63, 55, 59, 61], [54, 57, 55, 43], [58, 49, 52, 45]]","[[(2, 68), (3, 64), (5, 70), (6, 68), (8, 68), (10, 69), (11, 70), (12, 68)], [(1, 67), (6, 68), (7, 68), (9, 66), (10, 73), (11, 70)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 56), (12, 60)], [(1, 55), (2, 58), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 59), (10, 61)], [(2, 54), (4, 57), (8, 55), (9, 43)], [(2, 58), (4, 49), (5, 52), (11, 45)]]",lstm_midis/lstm_song41.mid
42,42,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[44, 48, 57, 46, 43, 46, 52, 49], [52, 49, 51, 44, 50, 54], [57, 58], [57, 57, 62, 57, 59], [54, 57, 64, 62], [63, 56, 57, 61], [54, 57, 55, 43], [57, 47, 51, 45]]","[[(2, 44), (3, 48), (5, 57), (6, 46), (8, 43), (10, 46), (11, 52), (12, 49)], [(1, 52), (6, 49), (7, 51), (9, 44), (10, 50), (11, 54)], [(5, 57), (8, 58)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 57), (10, 61)], [(2, 54), (4, 57), (8, 55), (9, 43)], [(2, 57), (4, 47), (5, 51), (11, 45)]]",lstm_midis/lstm_song42.mid
43,43,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[48, 49, 57, 54, 49, 50, 54, 52], [51, 53, 55, 51, 53, 54], [57, 57], [57, 56, 61, 57, 59], [54, 57, 64, 61], [63, 56, 57, 62], [56, 59, 56, 45], [60, 50, 52, 48]]","[[(2, 48), (3, 49), (5, 57), (6, 54), (8, 49), (10, 50), (11, 54), (12, 52)], [(1, 51), (6, 53), (7, 55), (9, 51), (10, 53), (11, 54)], [(5, 57), (8, 57)], [(4, 57), (5, 56), (6, 61), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 64), (5, 61)], [(1, 63), (6, 56), (7, 57), (10, 62)], [(2, 56), (4, 59), (8, 56), (9, 45)], [(2, 60), (4, 50), (5, 52), (11, 48)]]",lstm_midis/lstm_song43.mid
44,44,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[46, 44, 52, 47, 43, 46, 48, 46], [49, 51, 52, 45, 50, 51], [56, 57], [56, 56, 62, 56, 59], [53, 57, 64, 62], [62, 55, 56, 61], [59, 61, 59, 50], [60, 53, 53, 50]]","[[(2, 46), (3, 44), (5, 52), (6, 47), (8, 43), (10, 46), (11, 48), (12, 46)], [(1, 49), (6, 51), (7, 52), (9, 45), (10, 50), (11, 51)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 62), (8, 56), (12, 59)], [(1, 53), (2, 57), (4, 64), (5, 62)], [(1, 62), (6, 55), (7, 56), (10, 61)], [(2, 59), (4, 61), (8, 59), (9, 50)], [(2, 60), (4, 53), (5, 53), (11, 50)]]",lstm_midis/lstm_song44.mid
45,45,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[48, 49, 57, 49, 47, 47, 53, 53], [49, 51, 53, 49, 51, 53], [57, 57], [57, 56, 61, 57, 59], [54, 57, 63, 62], [63, 56, 56, 61], [55, 57, 56, 45], [58, 49, 51, 47]]","[[(2, 48), (3, 49), (5, 57), (6, 49), (8, 47), (10, 47), (11, 53), (12, 53)], [(1, 49), (6, 51), (7, 53), (9, 49), (10, 51), (11, 53)], [(5, 57), (8, 57)], [(4, 57), (5, 56), (6, 61), (8, 57), (12, 59)], [(1, 54), (2, 57), (4, 63), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 61)], [(2, 55), (4, 57), (8, 56), (9, 45)], [(2, 58), (4, 49), (5, 51), (11, 47)]]",lstm_midis/lstm_song45.mid
46,46,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[63, 66, 67, 69, 61, 64, 65, 67], [64, 68, 66, 65, 68, 65], [58, 58], [58, 58, 62, 57, 60], [55, 59, 65, 62], [63, 56, 59, 62], [59, 61, 60, 50], [62, 53, 55, 51]]","[[(2, 63), (3, 66), (5, 67), (6, 69), (8, 61), (10, 64), (11, 65), (12, 67)], [(1, 64), (6, 68), (7, 66), (9, 65), (10, 68), (11, 65)], [(5, 58), (8, 58)], [(4, 58), (5, 58), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 59), (4, 65), (5, 62)], [(1, 63), (6, 56), (7, 59), (10, 62)], [(2, 59), (4, 61), (8, 60), (9, 50)], [(2, 62), (4, 53), (5, 55), (11, 51)]]",lstm_midis/lstm_song46.mid
47,47,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[26, 21, 39, 27, 24, 29, 29, 25], [33, 32, 39, 21, 30, 36], [57, 58], [56, 56, 62, 58, 59], [53, 57, 64, 62], [63, 56, 54, 62], [57, 60, 58, 46], [60, 51, 54, 50]]","[[(2, 26), (3, 21), (5, 39), (6, 27), (8, 24), (10, 29), (11, 29), (12, 25)], [(1, 33), (6, 32), (7, 39), (9, 21), (10, 30), (11, 36)], [(5, 57), (8, 58)], [(4, 56), (5, 56), (6, 62), (8, 58), (12, 59)], [(1, 53), (2, 57), (4, 64), (5, 62)], [(1, 63), (6, 56), (7, 54), (10, 62)], [(2, 57), (4, 60), (8, 58), (9, 46)], [(2, 60), (4, 51), (5, 54), (11, 50)]]",lstm_midis/lstm_song47.mid
48,48,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[35, 34, 46, 39, 33, 34, 35, 36], [38, 40, 45, 35, 39, 40], [56, 57], [56, 55, 61, 57, 59], [53, 56, 63, 62], [62, 55, 55, 62], [59, 60, 60, 50], [62, 52, 55, 53]]","[[(2, 35), (3, 34), (5, 46), (6, 39), (8, 33), (10, 34), (11, 35), (12, 36)], [(1, 38), (6, 40), (7, 45), (9, 35), (10, 39), (11, 40)], [(5, 56), (8, 57)], [(4, 56), (5, 55), (6, 61), (8, 57), (12, 59)], [(1, 53), (2, 56), (4, 63), (5, 62)], [(1, 62), (6, 55), (7, 55), (10, 62)], [(2, 59), (4, 60), (8, 60), (9, 50)], [(2, 62), (4, 52), (5, 55), (11, 53)]]",lstm_midis/lstm_song48.mid
49,49,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[65, 68, 67, 68, 66, 65, 68, 69], [67, 70, 66, 69, 70, 66], [57, 57], [57, 57, 62, 57, 60], [55, 58, 64, 61], [63, 55, 59, 62], [57, 59, 57, 49], [60, 51, 51, 48]]","[[(2, 65), (3, 68), (5, 67), (6, 68), (8, 66), (10, 65), (11, 68), (12, 69)], [(1, 67), (6, 70), (7, 66), (9, 69), (10, 70), (11, 66)], [(5, 57), (8, 57)], [(4, 57), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 58), (4, 64), (5, 61)], [(1, 63), (6, 55), (7, 59), (10, 62)], [(2, 57), (4, 59), (8, 57), (9, 49)], [(2, 60), (4, 51), (5, 51), (11, 48)]]",lstm_midis/lstm_song49.mid
50,50,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[53, 46, 60, 53, 50, 53, 53, 52], [51, 53, 58, 50, 55, 59], [56, 57], [56, 56, 61, 56, 58], [53, 57, 63, 62], [63, 56, 56, 61], [54, 57, 54, 45], [58, 49, 49, 45]]","[[(2, 53), (3, 46), (5, 60), (6, 53), (8, 50), (10, 53), (11, 53), (12, 52)], [(1, 51), (6, 53), (7, 58), (9, 50), (10, 55), (11, 59)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 56), (12, 58)], [(1, 53), (2, 57), (4, 63), (5, 62)], [(1, 63), (6, 56), (7, 56), (10, 61)], [(2, 54), (4, 57), (8, 54), (9, 45)], [(2, 58), (4, 49), (5, 49), (11, 45)]]",lstm_midis/lstm_song50.mid
51,51,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[59, 56, 61, 62, 55, 56, 57, 61], [56, 61, 61, 59, 62, 59], [57, 57], [58, 57, 62, 57, 60], [55, 59, 65, 62], [63, 55, 58, 62], [56, 58, 57, 46], [59, 50, 53, 48]]","[[(2, 59), (3, 56), (5, 61), (6, 62), (8, 55), (10, 56), (11, 57), (12, 61)], [(1, 56), (6, 61), (7, 61), (9, 59), (10, 62), (11, 59)], [(5, 57), (8, 57)], [(4, 58), (5, 57), (6, 62), (8, 57), (12, 60)], [(1, 55), (2, 59), (4, 65), (5, 62)], [(1, 63), (6, 55), (7, 58), (10, 62)], [(2, 56), (4, 58), (8, 57), (9, 46)], [(2, 59), (4, 50), (5, 53), (11, 48)]]",lstm_midis/lstm_song51.mid
52,52,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[56, 60, 61, 61, 56, 56, 61, 61], [60, 62, 59, 59, 62, 58], [57, 58], [58, 58, 63, 57, 60], [55, 58, 65, 62], [63, 56, 58, 62], [56, 58, 57, 45], [58, 50, 52, 48]]","[[(2, 56), (3, 60), (5, 61), (6, 61), (8, 56), (10, 56), (11, 61), (12, 61)], [(1, 60), (6, 62), (7, 59), (9, 59), (10, 62), (11, 58)], [(5, 57), (8, 58)], [(4, 58), (5, 58), (6, 63), (8, 57), (12, 60)], [(1, 55), (2, 58), (4, 65), (5, 62)], [(1, 63), (6, 56), (7, 58), (10, 62)], [(2, 56), (4, 58), (8, 57), (9, 45)], [(2, 58), (4, 50), (5, 52), (11, 48)]]",lstm_midis/lstm_song52.mid
53,53,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[16, 9, 28, 18, 9, 14, 16, 16], [20, 20, 29, 10, 16, 26], [55, 57], [54, 54, 60, 56, 58], [51, 54, 62, 62], [62, 56, 51, 61], [58, 61, 60, 48], [61, 53, 55, 51]]","[[(2, 16), (3, 9), (5, 28), (6, 18), (8, 9), (10, 14), (11, 16), (12, 16)], [(1, 20), (6, 20), (7, 29), (9, 10), (10, 16), (11, 26)], [(5, 55), (8, 57)], [(4, 54), (5, 54), (6, 60), (8, 56), (12, 58)], [(1, 51), (2, 54), (4, 62), (5, 62)], [(1, 62), (6, 56), (7, 51), (10, 61)], [(2, 58), (4, 61), (8, 60), (9, 48)], [(2, 61), (4, 53), (5, 55), (11, 51)]]",lstm_midis/lstm_song53.mid
54,54,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[60, 63, 65, 64, 59, 61, 64, 64], [63, 66, 64, 63, 66, 63], [56, 57], [56, 56, 61, 56, 59], [54, 56, 63, 61], [62, 55, 57, 60], [56, 60, 57, 47], [60, 51, 52, 47]]","[[(2, 60), (3, 63), (5, 65), (6, 64), (8, 59), (10, 61), (11, 64), (12, 64)], [(1, 63), (6, 66), (7, 64), (9, 63), (10, 66), (11, 63)], [(5, 56), (8, 57)], [(4, 56), (5, 56), (6, 61), (8, 56), (12, 59)], [(1, 54), (2, 56), (4, 63), (5, 61)], [(1, 62), (6, 55), (7, 57), (10, 60)], [(2, 56), (4, 60), (8, 57), (9, 47)], [(2, 60), (4, 51), (5, 52), (11, 47)]]",lstm_midis/lstm_song54.mid
55,55,"[[2, 3, 5, 6, 8, 10, 11, 12], [1, 6, 7, 9, 10, 11], [5, 8], [4, 5, 6, 8, 12], [1, 2, 4, 5], [1, 6, 7, 10], [2, 4, 8, 9], [2, 4, 5, 11]]","[[56, 53, 60, 57, 55, 54, 57, 59], [54, 58, 58, 56, 58, 58], [57, 57], [57, 56, 62, 56, 59], [54, 57, 63, 62], [62, 56, 57, 61], [56, 59, 56, 47], [59, 50, 51, 47]]","[[(2, 56), (3, 53), (5, 60), (6, 57), (8, 55), (10, 54), (11, 57), (12, 59)], [(1, 54), (6, 58), (7, 58), (9, 56), (10, 58), (11, 58)], [(5, 57), (8, 57)], [(4, 57), (5, 56), (6, 62), (8, 56), (12, 59)], [(1, 54), (2, 57), (4, 63), (5, 62)], [(1, 62), (6, 56), (7, 57), (10, 61)], [(2, 56), (4, 59), (8, 56), (9, 47)], [(2, 59), (4, 50), (5, 51), (11, 47)]]",lstm_midis/lstm_song55.mid
